No.,COD DANE DEPTO,DEPARTAMENTO UBICACION DISTRITO,COD DANE MUNICIPIO,MUNICIPIO UBICACION DISTRITO,MUNICIPIOS INFLUENCIA DISTRITO,VEREDA O CORREGIMIENTO,NOMBRE DEL DISTRITO,NOMBRE ASOCIACIÓN DE USUARIOS,NÚMERO ID ASOCIACIÓN,ESCALA DISTRITO,TIPO DE DISTRITO,DISTRITO EN OPERACION (S_N),AREA BRUTA -HA,AREA NETA INICIAL (beneficiada con ADT) - HA,NUMERO FAMILIAS,PRINCIPALES CULTIVOS,CONDICIÓN  JURIDICA DISTRITO,PROPIEDAD,ESTADO DE LA PROPIEDAD,RECURSOS CONSTRUCCIÓN,ADMINISTRADOR,NOMBRE FUENTE HIDRICA,SUBZONA HIDRICA,CAR,CONCESION AGUAS (S_N),NÚMERO CONCESIÓN,CAUDAL CONCESIÓN - LPS,FECHA CONCESIÓN,VIGENCIA CONCESIÓN,LONGITUD,LATITUD,OBSERVACIONES,POLIGONO DE AREA
684,70,SUCRE,"70,508",OVEJAS,OVEJAS,SAN RAFAEL,SAN RAFAEL,ASOSANRAFAEL,703,Pequeña,Riego,NO,22,22,25,"Tabaco, Maíz, Yuca, Ñame, Plátano, Ají, Berenjena, Ajonjolí, Hortalizas, Arroz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Lago San Rafael,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 15.831' W,9° 31.719' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013.,NO
685,70,SUCRE,"70,508",OVEJAS,OVEJAS,SANTAFÉ,SANTAFÉ,ASOSANTAFE,704,Pequeña,Riego,SI,15,15,60,"Yuca, Maíz, Ñame, Habichuela, Plátano, Frutales, Hortalizas",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Bajo San Jorge - La Mojana,CARSUCRE,NO,,,,,75° 4.472' W,9° 28.594' N,Actualizacion D.T. 2013.,NO
686,70,SUCRE,"70,508",OVEJAS,OVEJAS,SANTAFÉ,SANTAFÉ,ASOMIOSAN,"1,288",Pequeña,Riego,SI,14,14,14,"Ají, Yuca, Ñame, Maíz, Tabaco",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Lago Santa Fe,Bajo San Jorge - La Mojana,CARSUCRE,NO,,,,,75° 11.902' W,9° 32.754' N,"Personeria juridica en tramite ante el INCODER, Programa Servicios Complementarios 2013.",NO
687,70,SUCRE,"70,523",PALMITO,PALMITO,VILLA PATRICIA,VILLA PATRICIA,ASOVILLAPATRICIA,712,Pequeña,Riego,NO,30,30,11,"Yuca, Maíz, Ñame, Ají, Plátano",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Ahoga Gallinas,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 35.585' W,9° 19.339' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013.,NO
703,73,TOLIMA,"73,024",ALPUJARRA,ALPUJARRA,VEGA DEL GRAMAL,VEREDA DEL GRAMAL,ASOGRAMAL,"1,291",Pequeña,Riego,NO,240,240,38,,Privado,Asociación,Propio,AIS 2008 II,Asociación de Usuarios,,Rio Cabrera,CORTOLIMA,NO,,,,,74° 55.903' W,3° 23.953' N,En los archivos de la Subgerencia de Adecuacion de Tierras hay soportes de acta de constitucion y estatutos. Documentos Desactualizados. No tiene Personeria.,NO
688,70,SUCRE,"70,670",SAMPUES,SAMPUES,TOLÚ VIEJO,ESCOBAR ARRIBA,ASOESPERANZA,"1,184",Pequeña,Riego,NO,30,30,18,"Yuca, Maíz, Ñame, Berenjena, Frijol, Papaya, Ají , Plátano",Público,ADR,Legalizado,Públicos,ADR,,Bajo Sinu,CARSUCRE,NO,,,,,75° 26.347' W,9° 12.020' N,"Mayo-2018: La ADR realizó visita verificnado que el distrito no esta operando y por consiguiente no esta cumpliendo con sus funciones, el Distrito ingresa el proceso para darlo de baja. 
Actualizacion D.T. 2013. Segun info de territorial se encuentra en la lista de distritos que tienen concesiones de agua solamene para explotacion piscicola, Programa Servicios Complementarios 2013. Sin infraestructura de bombeo, Inactiva la asociacion segun informes de dos visitas tecnicas de la DTAD, los usuarios no tiene interes en la rehabilitacion del distrito.",SI
689,70,SUCRE,"70,670",SAMPUES,SAMPUES,ESCOBAR,LA MARÍA,ASO IN LA MARÍA,"1,092",Pequeña,Riego,NO,10,10,22,"Yuca, Maíz, Ñame, Plátano, Ají, Cítricos",Público,ADR,Legalizado,Públicos,ADR,Lago La María,Bajo Sinu,CARSUCRE,NO,,,,,75° 26.811' W,9° 11.580' N,"Mayo-2018: La ADR realizó visita verificnado que el distrito no esta operando y por consiguiente no esta cumpliendo con sus funciones, el Distrito ingresa el proceso para darlo de baja. 
Actualizacion D.T. 2013; Programa Servicios Complementarios 2013; Inactiva la asociacion segun informes de dos visitas tecnicas de la DTAD, puede operar en optimas condiciones si se realiza una rehabilitacion.",SI
690,70,SUCRE,"70,713",SAN ONOFRE,SAN ONOFRE,LA PELONA,LA PELONA,ASOLAPELONA,"1,183",Pequeña,Riego,NO,0,0,40,"Yuca, Maíz, Ñame, Piscicultura, Plátano,",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 34.580' W,9° 50.584' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013.,NO
691,70,SUCRE,"70,713",SAN ONOFRE,SAN ONOFRE,SINCELEJITO,LAS CUMBRES,ASOCUMBRES,686,Pequeña,Riego,NO,20,20,20,"Hortalizas, Plátano, Yuca, Maíz, Ñame, Ají",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Palmarcito,Directos Caribe Golfo de Morrosquillo,CARSUCRE,SI,,,,,75° 30.665' W,9° 39.552' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013.,NO
692,70,SUCRE,"70,717",SAN PEDRO,SAN PEDRO,CALABOZO,CALABOZO,ASOCALABOZO,679,Pequeña,Riego,NO,10,10,11,"Yuca, Maíz, Ñame, Patilla, Hortalizas",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Bajo San Jorge - La Mojana,CARSUCRE,NO,,,,,75° 0.408' W,9° 26.868' N,Actualizacion D.T. 2013. Estatutos desactualizados; Programa Servicios Complementarios 2013.,NO
693,70,SUCRE,"70,717",SAN PEDRO,SAN PEDRO,NUEVO RUMBO,NUEVO RUMBO,ASONUEVORUMBO,698,Pequeña,Riego,NO,20,20,29,"Yuca, Maíz, Ñame, Pastos, Ganado, Hortalizas, Ají, Berenjena",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Juanchero,Bajo San Jorge - La Mojana,CARSUCRE,NO,,,,,75° 2.507' W,9° 21.168' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013.,NO
694,70,SUCRE,"70,001",SINCELEJO,SINCELEJO,SAN ANTONIO,LA PASTORA,LA PASTORA,"1,289",Pequeña,Riego,NO,40,40,30,"Yuca, Maíz, Ñame, Plátano",Público,ADR,Legalizado,Públicos,ADR,,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 28.773' W,9° 17.002' N,"Mayo-2018: La ADR realizó visita verificnado que el distrito no esta operando y por consiguiente no esta cumpliendo con sus funciones, el Distrito ingresa el proceso para darlo de baja. 
Actualizacion D.T. 2013; Programa Servicios Complementarios 2013. Sin infraestructura de bombeo, No tiene en los registros Construido antes de la ley 41 Segun informes de dos visitas tecnicas de la DTAD, los usuarios no tienen interes en la rehabilitacion del distrito.",SI
695,70,SUCRE,"70,001",SINCELEJO,SINCELEJO,,LA QUINTA,ASOQUINTA,"1,333",Pequeña,Riego,NO,15,15,22,"Ñame, Maíz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Lago Coquera,Bajo San Jorge - La Mojana,CARSUCRE,NO,,,,,75° 23.634' W,9° 19.097' N,Programa Servicios Complementarios 2014.,NO
696,70,SUCRE,"70,001",SINCELEJO,SINCELEJO,CORREGIMIENTO LAS PALMAS,LAS PALMAS,ASOLASPALMAS,693,Pequeña,Riego,NO,45,45,30,"Maíz, Berenjena, Yuca, Ñame, Ají, Habichuela, Hortalizas, Frutales",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Lago las Palmas,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 28.030' W,9° 19.129' N,Actualizacion D.T. 2013. Estatutos desactualizados; Programa Servicios Complementarios 2013. Sin infraestructura de bombeo.,NO
697,70,SUCRE,"70,001",SINCELEJO,SINCELEJO,,LOS NUEVE,ALCALDÍA MUNICIPAL,"1,290",Pequeña,Riego,NO,10,10,4,"Ñame, Maíz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 25.170' W,9° 20.684' N,Programa Servicios Complementarios 2014.,NO
698,70,SUCRE,"70,001",SINCELEJO,SINCELEJO,SAN JORGE,SAN JORGE,ASOSANJORGE,701,Pequeña,Riego,NO,20,20,21,"Maracuyá, Achote, Maíz, Yuca, Ñame",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Lago San Jorge,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 26.685' W,9° 16.625' N,Programa Servicios Complementarios 2014.,NO
699,70,SUCRE,"70,823",TOLUVIEJO,TOLUVIEJO,EL SUAN,EL SUAN,ASOSUAN,706,Pequeña,Riego,NO,20,20,23,"Berenjena, Maíz, Ñame, Yuca, Plátano",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Coraza,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 28.820' W,9° 28.342' N,Actualizacion D.T. 2013. Estatutos desactualizados; Programa Servicios Complementarios 2014. Sin infraestructura de bombeo.,NO
700,70,SUCRE,"70,823",TOLUVIEJO,TOLUVIEJO,LA ESPERANZA,LA ESPERANZA,ASOLAESPERANZA,692,Pequeña,Riego,NO,40,40,30,"Maíz, Ñame, Plátano, Yuca, Hortalizas, Maracuyá, Ají",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 25.591' W,9° 35.206' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013. Sin infraestructura de bombeo.,NO
701,70,SUCRE,"70,823",TOLUVIEJO,TOLUVIEJO,CORREGIMIENTO LA SIRIA,LA SIRIA,ASOSIRIA,705,Pequeña,Riego,NO,40,40,17,"Maíz, Ñame, Yuca, Maracuyá, Ají",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Arroyo Coraza El Sol,Directos Caribe Golfo de Morrosquillo,CARSUCRE,NO,,,,,75° 25.386' W,9° 32.553' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2014.,NO
702,70,SUCRE,"70,823",TOLUVIEJO,TOLUVIEJO,EL CARACOL,SAN RAFAEL,ASOCARACOL,682,Pequeña,Riego,NO,80,80,27,"Yuca, Maíz, Ñame, Ají, Patilla, Habichuela, Hortalizas, Frutales, Piscicultura, Maracuyá, Plátano",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,,Directos Caribe Golfo de Morrosquillo,CARSUCRE,SI,,,,,75° 24.411' W,9° 25.319' N,Actualizacion D.T. 2013; Programa Servicios Complementarios 2013. Sin infraestructura de bombeo.,NO
704,73,TOLIMA,"73,030",AMBALEMA,AMBALEMA,CORREGIMIENTO CUATRO ESQUINAS,BUENAVISTA DE CAICEDO,ASOBUENAVISTA DE CAICEDO,715,Pequeña,Riego,SI,28,28,7,"Sorgo, Algodón",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Magdalena,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,NO,,,,,74° 47.738' W,4° 49.298' N,,NO
705,73,TOLIMA,"73,043",ANZOATEGUI,ANZOATEGUI,PALOMA-AMBERES,AMBERES,ASOAMBERES,714,Pequeña,Riego,SI,108,108,43,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Totare,CORTOLIMA,NO,,,,,75° 10.563' W,4° 37.643' N,,NO
706,73,TOLIMA,"73,055",ARMERO GUAYABAL,ARMERO GUAYABAL,MARACAIBO,MARACAIBO,ASOMARACAIBO,727,Pequeña,Riego,SI,364,364,94,"Algodón, Maíz, Sorgo",Público,Por definir,Sin transferir,Públicos,Asociación de Usuarios,Río Lagunilla,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,SI,,,,,74° 48.456' W,4° 58.723' N,Estatutos desactualizados.,NO
707,73,TOLIMA,"73,055",ARMERO GUAYABAL,ARMERO GUAYABAL,,"PINDAL, SANTODOMINGO MARACAIBO",ASOPINDAMA,"1,292",Pequeña,Riego,SI,30,30,15,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,NO,,,,,74° 50.638' W,4° 59.979' N,,NO
708,73,TOLIMA,"73,055",ARMERO GUAYABAL,ARMERO GUAYABAL,,PALMERAS I,ASOPALMERAS I,757,Pequeña,Riego,NO,110,110,11,"Algodón, Maíz, Sorgo",Público,ADR,Legalizado,Públicos,ADR,Quebrada Seca,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,SI,,,,,74° 51.369' W,5° 3.028' N,La Direccion Territorial Ratifica Dar de Baja el Distrito.,SI
709,73,TOLIMA,"73,055",ARMERO GUAYABAL,ARMERO GUAYABAL,,ASUCORAS,ASUCORAS,"1,307",Mediana,Riego y Drenaje,SI,"1,400","1,400",62,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,,CORTOLIMA,,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,"Mayo-2018: La UTT de la ADR confirma que el distrito existe, se actualizan las hectareas. Propiedad Privada.",NO
710,73,TOLIMA,"73,067",ATACO,ATACO,MESA DE POLE,POLE DE ATACO,ASUMIRIMEPA,731,Pequeña,Riego,SI,76,76,26,"Cacao, Plátano, Tomate, Porcicultura, Avicultura, Piscicultura, Ganadería, Frutales ,Limón, Naranja,, Habichuela, Fríjol, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Agua Fría,Medio Saldana,CORTOLIMA,SI,,,,,75° 31.122' W,3° 26.888' N,Estatutos desactualizados. Vence el 25 de Febrero de 2019.,NO
711,73,TOLIMA,"73,124",CAJAMARCA,CAJAMARCA,CORREGIMIENTO DE ANAIME,LA LEONA,ASOLEONA,724,Pequeña,Riego,SI,116,116,24,"Alverja, Arracacha, Papa, Tomate, Fríjol, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Carrizales,Rio Coello,CORTOLIMA,NO,,,,,75° 30.757' W,4° 26.988' N,,NO
712,73,TOLIMA,"73,124",CAJAMARCA,CAJAMARCA,CORREGIMIENTO DE ANAIME,POTOSÍ,ASOPOTOSI,736,Pequeña,Riego,SI,58,58,22,"Arracacha, Curuba, Papa, Hortalizas, Fríjol, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Dos Quebradas,Rio Coello,CORTOLIMA,SI,,,,,75° 31.250' W,4° 20.796' N,,NO
713,73,TOLIMA,"73,148",CARMEN DE APICALA,CARMEN DE APICALA,CORREGIMIENTO MORTIÑO,MORTIÑO,USOMORTIÑO,770,Pequeña,Riego,SI,60,60,14,"Habichuela, Maíz, Tomate, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Apicala,Rio Sumapaz,CORTOLIMA,SI,,,,,74° 47.197' W,4° 10.285' N,,NO
714,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,EL QUESO,EL QUESO,USOQUESO,771,Pequeña,Riego,NO,80,80,7,"Maíz, Plátano, Yuca",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Río Amoya,Rio Amoya,CORTOLIMA,NO,,,,,75° 26.168' W,3° 38.915' N,,NO
715,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,TINES,HORIZONTE-DELICIAS,ASOHORIZONTE - DELICIAS,747,Pequeña,Riego,SI,100,100,23,"Maíz, Plátano, Tomate, Arroz, Sorgo, Cacao",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Tines,Medio Saldana,CORTOLIMA,SI,,,,,75° 26.235' W,3° 35.838' N,Programa Servicios Complementarios 2014. En la territorial solicitan cambiar la Asociacion por ASOTULUNI.,NO
716,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,LA JAZMINIA,JAZMINIA,ASOJAZMINIA,723,Pequeña,Riego,SI,44,44,19,"Habichuela, Maíz, Tomate, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Linday,Rio Amoya,CORTOLIMA,SI,,,,,75° 31.218' W,3° 41.876' N,,NO
717,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,LA SALINA,LA SALINA,USOSALINA,750,Pequeña,Riego,SI,56,56,6,"Maíz, Maracuyá, Tomate, Pasto, Piscicultura, Cacao",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Grande,Rio Amoya,CORTOLIMA,NO,,,,,75° 33.169' W,3° 44.842' N,,NO
718,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,PIPINI,MADROÑAL,ASOMADROÑAL,"1,293",Pequeña,Riego,NO,125,125,10,"Algodón, Maíz, Sorgo",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Madroñal,"Rio Tetuan, Rio Ortega",CORTOLIMA,SI,,,,,75° 26.247' W,3° 43.840' N,,NO
719,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,MESÓN - SIERRA,MESÓN LA SIERRA,ASOMESON-LA SIERRA,755,Pequeña,Riego,SI,42,42,14,"Maíz, Plátano, Tomate, Caña, Cacao, Piscicultura",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Barbacoas,Rio Amoya,CORTOLIMA,NO,,,,,75° 35.136' W,3° 35.860' N,,NO
720,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,SANTO DOMINGO,SANTO DOMINGO,USOSANTODOMINGO,774,Pequeña,Riego,SI,32,32,14,"Aguacate, Maíz, Tomate, Pancoger, Cacao, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Pátalo,"Rio Tetuan, Rio Ortega",CORTOLIMA,NO,,,,,75° 30.218' W,3° 47.852' N,,NO
721,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,CORREGIMIENTO DE TAPIAS,TAPIAS BUENAVISTA,ASOTAPIAS BUENAVISTA,761,Pequeña,Riego,SI,88,88,10,"Maíz, Plátano, Yuca, Piscicultura",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada La Palmita,"Rio Tetuan, Rio Ortega",CORTOLIMA,SI,,,,,75° 26.250' W,3° 45.903' N,,NO
722,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,TULUNI,TULUNI,ASOTULUNI,"1,037",Pequeña,Riego,NO,83,83,59,"Ganadería, Arroz, Piscicultura",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Tuluni,Rio Amoya,CORTOLIMA,SI,,,,,75° 35.178' W,3° 39.806' N,"Programa Servicios Complementarios 2014. Es un predio entregado para familia desplazada. Muchas de las familias ya no se encuentran en la finca. De 22 familias solo quedan 10 familias, el resto la vendieron. Se incluye en reemplazo de Asohorizonte - Las Delicias.",NO
723,73,TOLIMA,"73,168",CHAPARRAL,CHAPARRAL,YAGUARA,YAGUARA,USOYAGUARA CHAPARRAL,776,Pequeña,Riego,SI,160,160,50,"Arroz, Maíz, Sorgo",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Tetuán,"Rio Tetuan, Rio Ortega",CORTOLIMA,NO,,,,,75° 21.242' W,3° 46.888' N,Programa Servicios Complementarios 2014. En la territorial solicitan cambiar la Asociacion por ASOELNEME.,NO
724,73,TOLIMA,"73,200",COELLO,COELLO,CUNIRA,CUNIRA,ASOCUNIRA,762,Pequeña,Riego,SI,40,40,13,"Algodón, Maíz, Sorgo",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Cunira,Rio Coello,CORTOLIMA,NO,,,,,74° 59.463' W,4° 13.821' N,,NO
725,73,TOLIMA,"73,217",COYAIMA,COYAIMA,LUSITANIA Y YABERCO,LA SUSANA,ASOSUSANA,741,Pequeña,Riego,SI,24,24,14,"Maíz, Plátano, Yuca",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Totarco,"Rio Aipe, Rio Chenche y otros directos al Magdalena",CORTOLIMA,NO,,,,,75° 4.445' W,3° 46.910' N,,NO
726,73,TOLIMA,"73,217",COYAIMA,COYAIMA,"DIAMANTE, SANTA MARTHA, TRES ESQUINAS, AMACA, DOYARE, RECRISTO",MANEN-TRES ESQUINAS,ASOMANEN,725,Pequeña,Riego,SI,70,70,30,"Algodón, Maíz, Sorgo, Ajonjolí",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Quebrada Manen, Río saldaña",Bajo Saldana,CORTOLIMA,SI,,,,,75° 6.469' W,3° 51.253' N,,NO
727,73,TOLIMA,"73,217",COYAIMA,COYAIMA,TOTARCO-PIEDRAS,TOTARCO-PIEDRAS,ASOTOTARCO,742,Pequeña,Riego,NO,80,80,25,"Algodón, Maíz, Sorgo, Arroz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Totarco,"Rio Aipe, Rio Chenche y otros directos al Magdalena",CORTOLIMA,NO,,,,,75° 11.360' W,3° 42.847' N,,NO
728,73,TOLIMA,"73,217",COYAIMA,COYAIMA,"CHENCHE, ZARAGOZA Y ZARAGOZA TAMARINDO",ZARAGOZA,USOZARAGOZA,777,Pequeña,Riego,SI,93,93,29,"Algodón, Maíz, Sorgo, Arroz",Público,ADR,Legalizado,Públicos,ADR,Quebrada Zaragoza,"Rio Aipe, Rio Chenche y otros directos al Magdalena",CORTOLIMA,NO,,,,,75° 10.249' W,3° 46.153' N,La Direccion Territorial Ratifica Dar de Baja el Distrito.,SI
729,73,TOLIMA,"73,226",CUNDAY,CUNDAY,MARGARITA,LAS MOSCAS,ASOMOSCAS,732,Pequeña,Riego,SI,350,350,130,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Prado,CORTOLIMA,NO,,,,,74° 41.605' W,3° 59.937' N,,NO
730,73,TOLIMA,"73,226",CUNDAY,CUNDAY,VARSOVIA,VARSOVIA,ASOVARSOVIA,743,Pequeña,Riego,SI,50,50,25,"Banano, Caña, Guayaba, Ganadería, Porcicultura, Avicultura, Piscicultura, Pepino, Tomate, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Río Cunday,  Quebrada Visinia",Rio Prado,CORTOLIMA,NO,,,,,74° 37.599' W,4° 4.861' N,Programa Servicios Complementarios 2014. Donde nace el rio vive una familia donde le ponen problemas para la toma del agua. Se incluye a cambio de Usoguamo.,NO
731,73,TOLIMA,"73,236",DOLORES,DOLORES,AMBICA,AMBICA,USOAMBICA-DOLORES,765,Pequeña,Riego,SI,55,55,55,"Banano, Caña, Fríjol, Tomate, Café, Pasto",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Naranjal,Rio Cabrera,CORTOLIMA,NO,,,,,74° 48.749' W,3° 30.268' N,,NO
732,73,TOLIMA,"73,236",DOLORES,DOLORES,SAN PEDRO,SAN PEDRO,ASOSAN PEDRO,740,Pequeña,Riego,NO,90,90,40,"Maíz, Tomate, Yuca, Café, Plátano",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada Chupal,Rio Prado,CORTOLIMA,NO,,,,,74° 45.512' W,3° 38.889' N,,NO
733,73,TOLIMA,"73,268",ESPINAL,ESPINAL,,COELLO Y CUCUANA,USOCOELLO,778,Gran,Riego y Drenaje,SI,"25,658","25,658","1,920","Arroz, Algodón, Sorgo, Soya, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,"Río Coello, Río Cucuana",Rio Luisa y otros directos al Magdalena,CORTOLIMA,SI,,,,,74° 54.966' W,4° 7.637' N,Estatutos desactualizados; Programa Servicios Complementarios 2013.,SI
734,73,TOLIMA,"73,319",GUAMO,GUAMO,GUAMO,GUAMO,USOGUAMO,768,Mediana,Riego y Drenaje,SI,"1,526","1,526",174,Arroz,Privado,Asociación,Propio,Otros,Asociación de Usuarios,"Río Cucuana, Río Luisa",Rio Luisa y otros directos al Magdalena,CORTOLIMA,SI,,,,,74° 54.699' W,4° 0.721' N,Propiedad Privada; En la territorial solicitan cambiar la Asociacion por ASOVARSOVIA.,SI
735,73,TOLIMA,"73,349",HONDA,HONDA,MÉNDEZ,FILADELFIA,ASOCIACIÓN DE USUARIOS DEL PROYECTO DE RIEGO FILADELFIA,753,Pequeña,Riego,NO,28,28,12,"Limón, Maíz, Plátano, Arroz",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Sabandija,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,NO,,,,,74° 46.589' W,5° 2.781' N,,NO
736,73,TOLIMA,"73,001",IBAGUÉ,IBAGUÉ,,LA MIEL,ASOURPAMIEL,"1,084",Pequeña,Riego,SI,350,350,70,Arroz,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,,CORTOLIMA,SI,,,,,SIN INFORMACIÓN,SIN INFORMACIÓN,,NO
737,73,TOLIMA,"73,352",ICONONZO,ICONONZO,BASCONTA ALTA,BASCONTA,ASOBASCONTA,"1,310",Pequeña,Riego,NO,80,80,34,"Maíz, Naranja, Tomate, Habichuela, Maracuyá, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada La Jabonera,Rio Sumapaz,CORTOLIMA,NO,,,,,74° 33.528' W,4° 11.889' N,,NO
738,73,TOLIMA,"73,352",ICONONZO,ICONONZO,LA MARAVILLA,MARAVILLA,ASOMARAVILLA,728,Pequeña,Riego,NO,50,50,23,"Habichuela, Maíz, Tomate, Piscicultura",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Quebrada Grande,Rio Prado,CORTOLIMA,NO,,,,,74° 36.699' W,4° 7.396' N,,NO
739,73,TOLIMA,"73,408",LÉRIDA,LÉRIDA,ÍNSULA,CACIQUE,ASOCACIQUE,"1,101",Pequeña,Riego,SI,81,81,23,"Arroz, Maíz",Privado,Asociación,Propio,Otros,Asociación de Usuarios,Quebrada García,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,SI,,,,,74° 55.120' W,4° 51.452' N,"Area y Familias por Documentacion 2015, Programa de Servicios Complementarios 2014. Se incluye en reemplazo de Paloma Playa Verde.",NO
740,73,TOLIMA,"73,408",LÉRIDA,LÉRIDA,LA SIERRA,RIO RECIO,ASORRECIO,739,Gran,Riego y Drenaje,SI,"9,345","9,345",419,"Arroz, Algodón, Sorgo, Soya, Frutales, Pastos",Privado,Asociación,Entregado,Públicos,Asociación de Usuarios,Río Recio,Rio Lagunilla y Otros Directos al Magdalena,CORTOLIMA,SI,,,,,74° 53.179' W,4° 48.377' N,Estatutos desactualizados; Programa Servicios Complementarios 2013.,SI
741,73,TOLIMA,"73,443",MARIQUITA,MARIQUITA,,RIO GUALI,ASOGUALI,719,Mediana,Riego y Drenaje,SI,730,730,150,,Privado,Asociación,Propio,Otros,Asociación de Usuarios,,Rio Guali,CORTOLIMA,NO,,,,,74° 54.338' W,5° 14.238' N,"Mayo-2018: La UTT de la ADR confirma que el distrito existe, se actualizan las hectareas. 
Los estatutos estan desactualizados. Propiedad Privada.",NO
